barcode,price,active,quantity
769503786100,30,1,24
8964002759507,30,0,0
116157,40,0,0
116155,30,0,0
764460928518,570,0,3
116158,460,0,0
745110860914,580,0,2
116161,425,0,0
116168,715,0,0
104182,745,0,0
104308,795,0,0
8964000062395,720,0,0
104196,745,0,1
745604652087,10,1,60
8961103502674,30,0,-5
8964000064955,750,0,2
103883,690,0,1
116022,450,0,0
764460928495,160,0,2
764460928471,160,1,15
764460928488,160,1,13
745110860877,920,0,2
764460928563,930,0,3
104776,1250,0,3
104636,149,0,0
762497139037,750,1,18
8964000064542,750,0,0
769503782485,10,0,1
8961014037593,800,0,-7
8961102507137,20,0,0
8961102502415,20,0,0
8961102508721,10,0,-36
8961102508981,20,1,4
8961102882845,30,0,-13
8961103502773,50,0,-14
8964002759255,40,1,23
8964002526413,30,0,-1
8964002526437,20,1,5
8964002526451,10,0,-18
870572008007,10,0,-37
8961102508868,20,1,39
8961102508042,30,0,-22
8964002527458,40,0,0
8964003591533,40,1,41
8964002759545,30,1,17
8964003591076,15,0,0
8964002759583,30,0,-14
8964002289646,230,0,0
8964002582327,170,0,0
8964002474875,760,0,0
6954842275765,220,1,9
100586,50,1,268
3570007746036,150,0,-10
769503781358,90,1,8
84196842,160,1,7
786,40,1,13
49814521,60,1,45
109613,17,1,36
118656,35,0,0
116929,800,0,0
114514,1000,0,3
116990,1125,0,-9
116932,400,1,8
107205,5250,0,0
105935,198.49,0,2
110490,52.165,0,3
50219209,890,0,3
95010816,270,1,44
89600665,200,0,0
8888075000864,850,1,4
105399,510,0,0
89600047,620,1,22
6253345303044,170,0,0
6253345306212,200,1,24
6253345306236,200,0,0
5214001596133,270,0,3
5214001596010,350,1,5
95010557,530,1,28
95010687,270,1,31
76239878,590,0,0
815082008130,200,1,7
815082009731,200,1,8
815082009434,320,1,20
815082004132,250,0,3
815082004804,180,0,2
815082004798,200,1,37
89602041,260,1,8
89600450,200,1,5
88006703,200,1,44
653233833725,150,0,0
89600320,220,0,1
89600115,260,0,0
1860074023621,100,0,0
108309,205.44,0,2
109882,285.33,0,0
109261,20.336,0,2
111619,44,0,0
105567,180,0,-2
105588,201,0,0
105539,142,0,0
114248,49.82142857,0,-28
113716,1402.66,0,-13
114078,145.2035714,1,14
109791,22.3,0,-4
110773,39.999,1,29
112646,70.4,1,30
108965,22.391,1,20
110702,34.233,0,0
108726,22,0,0
105756,395,0,1
111379,33.54428571,1,85
112590,48.79142857,1,34
110382,25.70214286,1,28
112298,45,0,-4
115289,9.7,1,6
107493,155,0,-1
107305,30,0,-80
111221,25,1,39
111590,1.325,1,380
110916,17.66666667,1,90
119573,450,0,1
119572,117,0,1
105602,189.62,0,0
111273,454.76,0,1
112930,846.3,0,1
111677,50.75,1,15
112822,75,1,20
110705,79.592,0,0
8961103501967,50,1,4
102897,60,0,0
840253315892,250,0,0
840253315915,300,0,0
3574660002522,990,0,0
104880,990,0,0
105064,990,0,0
8991111112091,644,0,0
105117,644,0,0
105054,450,0,2
105010,320,0,0
105199,990,0,0
115927,1340,0,0
115928,1340,0,0
86022894889,50,1,5
8961014266238,470,0,0
106392,270,0,1
8961014257380,10,1,16
8961014245158,470,0,2
8961014245189,470,0,0
8961014245202,450,0,0
8961014249217,800,0,2
8961014249224,800,0,1
8961014249200,800,0,2
105812,735,0,3
113549,111.3,1,39
113784,137.1,1,35
113663,479,0,0
113923,831.68,0,0
8964002758678,40,0,-5
8964002526765,30,0,0
8964002526789,20,1,41
896236512543,120,1,18
106313,267.46,0,0
106203,294.2,0,0
7765410010140,750,0,2
7765410010133,1120,0,2
103086,425,0,0
105914,54.64,0,1
105938,74.17,0,3
105957,86.92,0,-1
116905,250.34,0,0
107562,87.16,0,3
107703,190,1,4
106026,217.71,1,17
107813,211.43,0,-1
109838,270.88,0,0
112610,6.8825,1,49
115955,220,0,0
8934839122485,350,0,0
104635,470,0,0
115942,475,0,0
100729,465,0,0
100730,399,0,0
100731,475,0,0
115960,220,0,0
115959,220,0,0
CLOTH DASTER,50,0,-4
105927,59.11,0,0
106013,118.24,1,6
106237,217.33,0,0
116904,630,1,5
113924,63.38678571,1,28
114247,94.30821429,1,32
112975,16.3814,0,0
119092,320,0,3
5449000051981,230,1,13
5449000054227,180,1,51
5449000025173,280,1,24
42117131,90,1,46
54491472,120,1,38
5449000131836,120,1,9
5449000008046,130,1,38
5449000020987,130,1,39
8961103501721,699,0,0
8961103500281,100,0,-10
116114,50,0,-17
8961103500236,10,0,-118
8961103500250,20,0,-71
8965583350237,120,0,-2
103603,60,0,0
109564,16.28928571,0,2
111364,27.31714286,1,42
114264,112.5,1,70
114269,116.0714286,0,-28
113866,107.8571429,0,0
105852,1260.11,0,1
113619,35.96964286,1,56
113391,30.78857143,0,-3
113305,31.98785714,1,56
110602,35.876,1,20
111750,25.5,1,89
117678,462.56,1,5
107821,220,0,1
105673,385,0,3
110171,405,1,5
110803,475,0,0
106119,20,1,88
8961103501943,50,1,53
107714,77,0,-1
116253,190,1,70
8964001179542,140,1,6
116257,240,0,-28
8964001179665,100,1,17
116254,70,1,49
8964001179344,90,1,32
8964000660904,100,0,0
8964000330043,70,0,1
8964002393183,230,0,0
107739,116.5,0,3
110567,4.447,1,17
108540,187.95,0,3
8886950051499,230,1,9
8886950051543,100,1,8
8886950052311,50,1,7
8886950052397,75,1,20
8886950050386,300,0,0
8886950050362,300,0,0
100531,425,0,0
8718951288881,460,0,0
8718951291010,460,0,0
8886950051444,210,0,0
8850006302088,470,0,0
8850006302132,750,0,3
8850006304785,750,0,3
8850006301081,750,0,0
8850006301135,800,0,0
8850006304563,220,0,0
100661,500,0,0
100894,850,0,0
8886950050379,300,0,0
8886950055329,440,0,1
8886950093383,190,0,0
8886950092096,70,0,0
8886950092065,70,0,1
8886950092119,100,1,4
8886950092126,90,0,0
8886950092133,90,0,0
100037,140,0,0
101139,140,0,-4
8886950093192,120,0,-7
8886950057064,290,0,0
114713,420,0,0
8886950051031,230,0,-2
8886950057026,380,0,3
8886950052038,220,0,3
8886950054049,210,0,3
115958,635,0,0
6920354815157,625,0,0
8886950055275,306,0,0
8886950055299,400,0,0
105082,425,0,0
6281001001874,435,0,0
8886950052274,185,0,0
8886950056029,325,0,3
8886950056067,300,1,5
8886950056043,325,1,7
8886950052076,316,0,-2
8886950057071,381,0,0
8886950051048,320,0,2
8886950050317,290,0,0
8886950052045,305,0,1
8886950051383,425,1,5
7891024133774,380,0,3
8886950052212,45,0,1
8886950054162,29,0,0
8886950056128,75,0,0
8886950051390,525,0,0
8886950055251,95,0,0
8886950057040,85,0,0
8886950054193,56,0,0
8886950052229,65,0,-1
100194,245,0,0
8886950057057,200,0,0
8886950052175,180,1,5
8886950056012,220,1,5
8886950056050,220,1,5
8886950056036,220,1,5
8886950054209,148,0,0
8886950051062,50,1,16
8886950051482,425,0,2
8886950051420,70,1,14
8886950050225,190,1,6
105804,585,0,1
118756,230,1,6
113895,132,0,0
111392,16.96666667,1,98
105697,298,0,1
8964003094317,200,0,3
105811,920,0,2
115510,308.4,1,5
107624,160,1,5
109253,183,0,-1
111809,17.23333333,1,26
111382,15.075,1,100
111735,22.97766667,1,100
8964000707258,960,0,2
103796,450,1,7
101946,110,1,7
104152,1665,0,0
104402,830,0,0
8961014246988,250,0,2
8961014247015,250,0,3
8961014246995,430,0,3
8961014247008,430,0,3
8961014247732,399,0,3
8961014246971,750,0,2
8961014247022,750,0,2
110496,21.75,0,0
105484,125,0,2
105735,434.51,0,1
8901548310267,825,0,0
8901548310281,825,0,0
8901548310274,825,0,0
106055,146.12,0,2
106470,348,1,6
112466,44.64285714,1,98
108253,14.05071429,0,-14
110172,25,1,37
106606,970,0,1
109714,12,1,19
111217,18.25,1,40
108349,7.25,1,4
110444,45,0,-6
116492,40,0,0
6001106114985,600,0,-1
111760,48.521,1,30
107568,4.2325,0,-16
109100,11.146,1,45
109728,31.144,0,0
113083,10,0,0
112912,32.16666667,1,40
111230,18.41,1,60
107828,160,0,0
100888,90,1,11
107348,98.66,1,4
107090,1995,0,1
106705,580,0,0
105086,1530,0,0
105087,1375,0,0
6294015112146,1375,0,0
6294015112160,1375,0,0
6294015126945,1530,0,0
105089,1375,0,1
105174,1700,0,0
105175,1775,0,0
104721,510,0,0
104722,510,0,0
8961103502605,100,1,10
6294015115260,1530,0,0
105090,1530,0,0
6294015115246,1530,0,0
105091,1375,0,0
104723,510,0,0
105173,1820,0,0
105176,1775,0,2
105092,1375,0,0
105093,1375,0,0
745314132084,10,1,33
105966,120,0,0
118805,98,0,3
118804,120,0,1
118806,98,0,-2
108144,175,1,16
107605,128,1,8
111380,36.42857143,0,-21
112627,53.92857143,1,70
8850014431251,100,0,-3
114846,250,0,3
8809058410135,60,1,8
119602,220,1,6
107481,290,0,0
8964000830000,50,0,2
112521,495,0,0
8964000830086,570,0,-2
107594,68,0,2
107477,54,0,0
119601,100,1,11
109223,342,0,1
110761,65.74285714,1,14
109538,23.14285714,1,63
112954,24.12,1,56
113008,24.98142857,1,84
112433,19.095,1,112
8964002868292,20.83071429,0,0
8964002868308,21.06214286,1,84
8964002868278,19.71428571,1,84
111347,35.2,0,0
108954,33,1,20
110966,53,1,30
114204,75.52,1,30
110481,43.34,0,0
111371,68.5,0,-66
112406,75.41666667,1,13
111156,474,0,1
113189,76,1,7
103739,365,0,0
103740,365,0,0
116156,799,0,0
8964000062913,345,0,0
8964000062920,645,0,0
8964000062906,182,0,0
8961102508202,39.63,0,0
112920,80.004,0,0
113876,148.1,1,10
9200508007391,200,1,25
101112,30,0,0
107513,150,1,4
115961,340,0,0
8964003084547,150,1,7
8964000830345,50,1,14
8964000830499,60,1,7
108625,120,1,4
8964000830796,160,1,9
110767,29.3,0,0
1234,170,1,82
8964002992997,450,0,2
8964001291503,50,0,0
8964001291565,50,0,0
8961103503336,10,1,10
8961102502224,20,0,0
119097,80,1,11
8964002137213,750,1,4
8964003593117,20,1,120
116863,30,0,0
3572285326962,40,0,-1
8961101789244,20,0,-2
8961101788544,30,0,0
8961101788568,30,0,0
8961101787615,20,0,-10
769503780795,20,1,12
8961101787608,20,0,-96
8961101787592,20,1,28
8961101787578,20,0,-14
106906,882.47,0,0
107020,1159.94,0,0
106111,162.6,0,1
105570,195,0,-18
106335,358.98,1,5
108984,322.52,0,-1
110542,364.96,0,0
110893,340,0,0
109152,26,1,47
111397,46,1,45
108740,21,1,18
110324,36,1,30
111569,23.75,1,33
112011,29.7,0,0
725765720771,50,0,0
725765720702,130,0,0
102552,175,0,2
100425,110,0,0
104712,110,0,0
5904003285318,130,0,-12
116639,50,0,0
5022496105002,340,1,4
5022496102001,590,1,6
105023,760,0,0
115957,180,0,0
8901207099106,240,0,0
8964002492619,99,0,0
8964002410781,250,0,0
8964002410873,250,0,0
8964003246648,250,0,1
8964002410866,250,0,0
8964003246655,250,0,3
112645,60,1,45
117897,80,0,0
7622201818777,120,0,2
7622202377259,50,0,-617
7622202246135,770,0,0
7622300743574,550,0,0
7622202360671,50,0,1
7622202036309,30,0,-34
7622202318238,50,1,577
7622201725341,80,1,11
7622201820947,120,0,-7
7622201720988,150,0,-5
7622210844231,230,1,23
7622210931580,250,0,-8
7622210844279,230,1,8
7622201819484,230,0,0
7622202018510,180,0,3
7622202049897,20,0,-96
7622201819446,500,0,-4
7622201824600,450,1,10
7622202808944,830,0,0
7622202245961,750,0,0
7622201494629,650,0,0
7622202824654,500,0,0
7622202821929,250,1,4
7622202300547,1500,0,0
7622202360299,500,0,3
7622202363498,1000,0,0
7622202211003,500,1,8
7622202306051,20,0,-800
8964000346853,300,1,22
8964000346846,70,1,19
106091,170,0,2
106261,238,0,2
110756,23.12125,0,0
112718,42.59,0,0
8961100502790,569,0,0
8961100503193,1850,0,0
8961100502813,600,0,0
8961100504435,660,0,0
117207,8225,0,0
8961100504473,660,0,0
117364,340,0,0
103543,330,0,0
8964000835494,910,0,0
8964000835487,910,0,0
8996001303634,750,0,0
8996001303764,1200,0,0
8996001303702,570,0,0
108718,41.75,1,44
110280,24.1175,1,173
108763,4.118,1,90
112183,40.88964286,0,-14
110772,27.59071429,0,0
111744,33.39285714,0,0
111594,31.58571429,1,56
112177,38.10714286,1,56
112175,35,1,28
111684,32.84285714,0,0
112509,7.8303,1,130
111715,30,0,0
110245,20,0,0
110594,35.34,1,30
109182,22.8,0,0
8961103503879,200,1,9
6248765457934,3000,0,0
100718,95,0,0
850001846813,160,0,0
8964000241868,60,0,0
102182,150,1,25
8964000241042,35,1,7
115006,250,0,0
8964000241059,25,1,8
102436,180,1,17
102823,180,1,5
102437,180,1,5
8964000241981,340,0,0
8964000241127,25,0,3
117882,160,0,0
4006067060977,2550,0,0
4006067084300,2550,0,1
4006067084225,2550,0,0
117907,20,0,-11
894559000792,50,0,-13
850050997511,40,0,-2
850050997320,50,1,11
850027875026,150,0,-7
850001846806,130,0,3
8500018460596,210,0,-6
8500018460732,110,0,-52
850027875095,75,0,-2
114860,120,0,0
894559000488,120,0,1
894559000891,40,1,23
850001846752,55,0,-1
894559000655,110,0,-6
894559000808,200,0,-10
101815,210,0,1
102323,120,0,-37
850001846479,120,1,16
894559000761,220,0,2
850027875668,102,0,0
850050997108,25,0,0
850050997856,550,0,1
850050997849,550,0,1
850050997665,200,0,1
894559000907,250,0,1
894559000327,40,0,2
894559000679,35,0,0
850050997733,100,0,0
850027875675,230,0,0
118657,70,0,3
850050997955,300,0,2
894559000211,950,0,0
894559000754,1330,0,0
894559000013,260,0,1
850027875040,110,0,0
894559000051,185,0,0
894559000822,150,1,4
850001846783,80,0,1
894559000914,180,1,5
894559000563,20,0,2
850050997092,16,0,0
850027875064,170,0,0
8961102508356,250,0,0
8961102505508,30,0,-29
8964002383283,650,0,1
103552,120,1,135
726529440140,60,0,0
726529440157,60,1,5
726529440164,60,1,18
8964000816455,390,1,37
8964000816721,450,1,10
8964000816097,120,1,10
8964000816462,110,1,14
101367,400,1,11
8964002383153,650,0,0
8964002383061,650,0,2
103481,300,0,-1
102230,300,0,1
8964000816189,300,0,1
108502,16.66666667,1,60
112827,30.8588,1,20
107699,76,0,-2
116750,1500,0,-4
116533,2500,0,0
100055,1575,0,0
100751,650,0,1
106812,719.8,0,0
5011501040520,950,0,2
102007,60,0,0
8961103501851,30,0,-19
106568,550,0,1
6260503600044,50,0,0
116590,560,0,0
111185,4.1238,1,100
114329,2.8455,0,-126
6972766010330,150,1,6
9647455636111,300,0,0
899432000029,140,1,5
899432000012,80,0,3
899432000005,50,1,8
109134,8.95,0,-12
109405,26.333,1,40
107094,1694,0,3
107220,4625,0,-4
107236,2775,0,3
110733,393.71,0,0
3545857851254,100,0,0
112398,25,0,0
110650,15,1,140
112988,23.00066667,1,13
106439,300,0,0
106479,395,0,0
8964004135118,1198,0,1
117748,1698,0,1
8964004135033,998,0,0
8964004135088,998,0,0
8964004135095,998,0,0
8964004135101,998,0,0
5901785002195,2500,0,0
105926,55,0,0
106075,150,0,3
105984,119.86,0,2
106046,105,0,2
115285,62.93,1,4
106855,932.2,0,0
7443258436840,1357,0,2
106032,199.06,1,6
107921,193.53,1,12
108079,234,0,0
119104,31,1,9
108352,150,0,1
109865,26,1,22
109711,24,1,20
8961101232740,1250,0,1
8961101233068,300,0,0
8964000954249,1600,0,2
6001106209049,1600,0,3
6001106209032,1600,0,3
6001106210069,1600,0,1
8964000954256,825,0,2
6001106309589,825,0,1
6001106309565,825,0,2
6001106210076,825,0,0
8961101234140,425,1,4
8961101232702,280,0,0
6001106209117,275,0,0
6001106209094,350,0,1
6001106209124,275,0,0
6001106209100,350,0,2
105000,650,0,3
102869,420,0,0
104664,420,0,0
103983,420,0,0
6001106209070,550,1,12
6001106209087,550,0,-1
8961101233570,550,1,5
8961101233563,550,1,6
6001106309435,495,0,1
6001106309459,2900,1,4
8961101230715,1050,0,0
8961101231309,1650,0,0
6001106309428,250,1,15
8961101232726,1250,0,3
8961101234133,560,1,5
8961101233150,150,1,18
8961101232931,165,1,8
8961101233136,560,0,0
6001106209506,150,0,2
8961101230937,560,0,2
6001106209513,150,1,10
8961101231323,150,1,10
8961101232993,560,0,0
8961101234188,530,0,3
8961101233099,190,1,16
8961101230906,190,1,12
8961101231767,190,1,12
8961101233143,130,1,14
8961101233167,370,1,5
8961101232924,130,0,-2
6001106209261,130,1,32
8961101232979,370,0,1
6001106209285,130,1,20
8961101231316,130,0,3
8961101233006,560,0,1
8961101233129,400,0,0
8961101232955,370,1,7
8964000101117,230,1,6
8964000101100,170,1,12
8964000101124,290,0,0
8964000101513,110,1,21
8964000103531,90,1,27
8964000101094,120,0,0
113100,740,0,0
109811,4.5,0,0
105635,224.71,1,4
105733,419,1,10
117562,32.85714286,1,14
117563,49.71428571,1,12
105645,204,0,-1
112844,25.20066667,1,26
112991,35,1,30
113659,55,1,39
744343547036,100,0,0
110972,21.278,1,180
112312,31.522,1,10
736211023179,445,1,4
DIAMOND LIP GLU,350,0,3
111391,34.28571429,1,14
112785,50.71428571,1,14
111863,39.64285714,1,42
112845,53.92857143,1,14
111674,39.57142857,1,28
111675,35,1,12
111935,37.14285714,0,0
110817,35,0,0
110818,30,1,14
112460,38.21428571,0,0
111962,542.54,0,0
116064,255,0,3
109279,55,0,0
110202,12.5,0,-3
110203,11,1,49
108785,10.4305,1,13
112349,21.66666667,1,76
112507,620.12,0,2
105604,250,1,10
108624,210,0,0
108872,280,0,-2
8961102505546,250,0,0
8961103500601,250,0,0
8961103503275,30,0,-94
8961103503282,300,1,24
8961103500458,30,1,33
112882,60,1,78
107439,160,0,-4
107514,160,1,6
769503784786,50,0,-2
8961100289318,30,1,743
8961102503344,10,0,-4
8961102505706,20,0,0
112752,46.43,1,14
112217,40.35714286,1,73
111184,30.715,0,-70
113990,76.78571429,1,8
102979,160,0,0
8964002474400,199,0,0
788821020284,150,0,1
788821020277,150,0,2
108224,161,0,1
114904,10,0,-419
100866,10,0,-36
8961006030021,230,1,14.8
114873,150,0,3
114949,10,1,174
114926,10,0,-15
109548,3,0,-52
114146,3.122366667,1,634
107375,1.333333333,0,-30
110285,1.28,0,-4
108796,21.176,0,0
109118,32.57,1,20
8961103500496,40,1,5
8961103503800,40,0,-8
8961103500342,250,0,0
105788,531,0,0
106766,814,1,5
112997,621,0,0
8964001199076,200,0,1
8964001199106,200,1,30
8964001199236,200,1,5
8964000961599,90,0,0
8964000515198,190,0,2
8964000961070,130,0,2
104609,1200,1,8
104997,1200,0,0
105139,120,0,0
8964000961858,300,0,2
8964000515051,280,0,2
8964000515006,90,0,3
8964000961698,99,0,1
8964000515013,190,1,4
8964000515020,240,0,1
8964000961681,200,0,1
8964000515037,250,1,4
112917,21.83333333,1,30
113618,40.16666667,1,20
118607,2,1,120
101529,35,0,-1
107479,95,0,2
107612,125,0,3
110148,2.47,0,-100
107574,100,0,1
111303,9.0202,1,68
8961014247848,399,1,5
8961014001792,399,0,3
8964001048114,125,0,0
114844,149,0,0
6928158555231,220,1,9
108822,21.973,1,58
107503,146.58,0,1
107762,2.0448,1,50
108311,3.404,1,50
109054,2.3079,0,0
111829,18.715,1,10
119099,130,0,3
101925,60,0,0
8710908658075,1100,0,0
8999999030582,575,0,2
8999999028138,575,0,2
8999999030599,575,0,2
8999999028114,575,0,2
8999999540562,575,0,1
8961014255652,480,0,0
8851932231329,2050,0,0
8999999598310,750,0,3
8999999597849,750,0,0
8999999597856,750,0,0
115992,875,0,0
115991,875,0,0
115993,875,0,1
8961014264470,540,0,0
8961014264487,540,0,0
8961014266849,540,0,0
8851932227704,2050,0,1
8961014264449,520,0,0
8961014266832,540,0,1
8961014264432,520,0,0
6001005013501,120,0,3
6001005013621,170,0,3
8961014264517,520,0,0
8961014260779,470,0,0
8961014260809,470,0,0
8961014260793,520,0,0
6281006532441,550,0,0
114990,550,0,0
6281006532410,550,0,0
6281006532427,550,0,0
6281006532403,550,0,0
8718114561660,580,0,0
45893080531,1150,0,0
8961014260816,820,0,0
8961014260823,820,0,0
8961014260830,820,0,0
8961014260847,820,0,0
6281006524279,1020,0,0
6281006524194,1020,0,0
6281006524255,1020,0,0
6281006524170,1020,0,0
6281006524163,1020,0,0
8961014260854,1250,0,0
67238891190,370,0,1
8714100476291,530,0,0
7501056349288,370,0,0
8717163989876,500,0,0
8000700000005,375,1,11
8851932231107,2050,0,2
100585,999,0,0
118074,10.5522,1,65
8964000427477,233.64,0,-36.8
6971764153698,570,0,0
6971764150116,900,0,0
6261149033142,50,0,0
108180,120,0,-24
112395,1058,1,5
105699,285,0,-1
119553,50,1,9
112426,24.33333333,1,30
113290,33.33333333,0,0
108546,190,0,0
9200508046314,60,0,2
111928,38.57142857,1,70
111378,51.15,1,10
112540,66,0,0
89601426,620,1,9
8888075008099,580,1,9
89600054,660,1,5
109897,306.58,1,6
112091,578.88,0,0
113584,62.5,1,30
111396,4.6305,0,-21
109495,9.966666667,0,-48
108491,13.7,0,-12
5038483739020,420,0,1
5038483682821,420,0,1
5038483682920,600,0,1
105210,420,0,0
6001106226602,420,0,-1
